Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
531177,271,1281,2320,0,1177,65362,653.52,33,26,65493,15,1,65532
531373,271,1281,2320,200,2602,65520,3.61,65521,65471,15,65527,23,65532
531492,271,1281,2320,300,2927,788,651.02,16,65518,65418,65527,7,2
531582,271,1281,2320,400,2481,64981,642.17,65514,65530,65476,11,3,65532
531702,271,1281,2320,500,1553,64094,1.51,24,75,3,5,65533,9
531777,271,1281,2320,600,2212,539,5.47,65512,2,108,2,0,65525
531882,271,1281,2320,700,1755,64350,654.76,2,65518,62,65523,15,1
531987,271,1281,2320,800,3177,64567,651.16,19,65499,65450,65531,14,1
532093,271,1281,2320,900,1786,1780,1.96,65534,65519,65483,2,65516,9
532197,271,1281,2576,0,1977,1271,651.07,7,29,65495,17,65528,3
532287,271,1281,2576,100,1223,762,1.74,65518,34,108,15,65520,0
532392,271,1281,2576,200,2650,65141,1.68,6,65514,166,65530,65525,65535
532602,271,1281,2576,400,2199,65356,648.19,28,3,65447,65533,0,9
532707,271,1281,2576,500,1382,64181,652.13,37,65533,65458,21,65517,0
532814,271,1281,2576,600,1763,1747,654.04,65518,32,48,7,65523,2
532902,271,1281,2576,700,2227,63804,9.82,0,65523,136,0,65522,65534
533007,271,1281,2576,800,2485,64272,650.06,0,65493,10,65523,15,0
533112,271,1281,2576,900,2685,65444,649.57,65500,65528,65458,65535,9,8
533172,271,1281,2832,0,1634,497,650.35,65500,7,65478,5,1,3
533322,271,1281,2832,100,1444,65078,648.59,65533,60,65488,8,65535,2
533383,271,1281,2832,200,1907,64483,654.63,65518,65522,116,4,65533,65526
533517,271,1281,2832,300,2629,65143,4.05,33,65468,1,65520,22,65535
533727,271,1281,2832,500,1696,1575,2.39,3,6,65477,65534,65531,4
533787,271,1281,2832,600,1774,926,651.01,20,36,65518,13,65530,65534
533982,271,1281,2832,800,1269,1050,10.62,17,65513,103,65526,14,65532
534133,271,1281,2832,900,2215,340,3.79,65517,65503,65469,65522,10,1
534343,271,1281,3088,100,890,871,2.04,15,27,65496,15,65529,0
534510,271,1281,3088,300,1755,65315,0.47,5,2,161,65528,4,65528
